timestamp,acc_x,acc_y,acc_z
387540,10.25437,-0.263362,0.248997
387560,10.23282,-0.198719,0.270545
387580,10.22564,-0.215478,0.258574
387600,10.23042,-0.220267,0.289698
387620,10.20409,-0.222661,0.227449
387640,10.20888,-0.19393,0.28491
387660,10.23042,-0.23942,0.222661
387680,10.22564,-0.191536,0.28491
387700,10.21845,-0.217872,0.234632
387720,10.24,-0.208296,0.258574
387740,10.19212,-0.203507,0.241814
387760,10.22564,-0.220267,0.268151
387780,10.23042,-0.215478,0.265756
387800,10.22803,-0.21069,0.244209
387820,10.25676,-0.220267,0.275333
387840,10.22324,-0.217872,0.275333
387860,10.21366,-0.184354,0.260968
387880,10.24239,-0.253785,0.258574
387900,10.21606,-0.184354,0.287304
387920,10.21366,-0.227449,0.222661
387940,10.24718,-0.213084,0.258574
387960,10.21845,-0.213084,0.225055
387980,10.24239,-0.196325,0.268151
388000,10.22085,-0.23942,0.234632
388020,10.25197,-0.21069,0.280122
388040,10.24,-0.215478,0.237026
388060,10.21606,-0.19393,0.263362
388080,10.22085,-0.217872,0.251391
388100,10.22564,-0.201113,0.246603
388120,10.20888,-0.21069,0.241814
388140,10.24,-0.244209,0.246603
388160,10.23761,-0.191536,0.282516
388180,10.21845,-0.241814,0.234632
388200,10.22803,-0.208296,0.263362
388220,10.22564,-0.227449,0.229843
388240,10.23042,-0.189142,0.277727
388260,10.23282,-0.258574,0.232238
388280,10.24239,-0.162806,0.265756
388300,10.21606,-0.227449,0.198719
388320,10.23761,-0.217872,0.308852
388340,10.22803,-0.222661,0.225055
388360,10.23042,-0.208296,0.263362
388380,10.23042,-0.23942,0.244209
388400,10.22564,-0.184354,0.251391
388420,10.22803,-0.222661,0.237026
388440,10.23282,-0.232238,0.251391
388460,10.23521,-0.19393,0.246603
388480,10.24479,-0.237026,0.246603
388500,10.24718,-0.23942,0.282516
388520,10.23282,-0.225055,0.246603
388540,10.23282,-0.220267,0.275333
388560,10.24958,-0.270545,0.222661
388580,10.21366,-0.189142,0.28491
388600,10.21366,-0.241814,0.248997
388620,10.23761,-0.208296,0.287304
388640,10.22564,-0.213084,0.222661
388660,10.23042,-0.203507,0.287304
388680,10.21366,-0.217872,0.227449
388700,10.22803,-0.201113,0.268151
388720,10.21845,-0.237026,0.232238
388740,10.23282,-0.217872,0.248997
388760,10.21366,-0.217872,0.222661
388780,10.24718,-0.213084,0.225055
388800,10.22803,-0.189142,0.277727
388820,10.24718,-0.203507,0.268151
388840,10.24239,-0.23942,0.294487
388860,10.23521,-0.227449,0.260968
388880,10.20648,-0.191536,0.260968
388900,10.26634,-0.251391,0.23942
388920,10.22803,-0.213084,0.287304
388940,10.21845,-0.213084,0.244209
388960,10.24479,-0.225055,0.28491
388980,10.20409,-0.222661,0.215478
389000,10.22564,-0.177171,0.251391
389020,10.23042,-0.21069,0.25618
389040,10.21606,-0.203507,0.215478
389060,10.23761,-0.222661,0.251391
389080,10.22564,-0.232238,0.248997
389100,10.23761,-0.191536,0.277727
389120,10.25197,-0.21069,0.268151
389140,10.24239,-0.246603,0.227449
389160,10.22324,-0.177171,0.260968
389180,10.23761,-0.244209,0.237026
389200,10.23042,-0.217872,0.282516
389220,10.21127,-0.21069,0.203507
389240,10.22085,-0.203507,0.246603
389260,10.23282,-0.229843,0.189142
389280,10.23282,-0.191536,0.270545
389300,10.22564,-0.244209,0.21069
389320,10.23761,-0.196325,0.287304
389340,10.22085,-0.222661,0.225055
389360,10.23282,-0.217872,0.280122
389380,10.23521,-0.225055,0.225055
389400,10.23761,-0.174777,0.253785
389420,10.21127,-0.232238,0.258574
389440,10.23042,-0.198719,0.282516
389460,10.21366,-0.208296,0.237026
389480,10.25197,-0.260968,0.241814
389500,10.21845,-0.203507,0.246603
389520,10.22803,-0.21069,0.277727
389540,10.23761,-0.246603,0.265756
389560,10.23282,-0.246603,0.222661
389580,10.22085,-0.179565,0.272939
389600,10.21606,-0.241814,0.237026
389620,10.22803,-0.167594,0.265756
389640,10.22803,-0.203507,0.213084
389660,10.23761,-0.217872,0.258574
389680,10.22803,-0.220267,0.241814
389700,10.21366,-0.179565,0.282516
389720,10.21845,-0.227449,0.227449
389740,10.22324,-0.215478,0.237026
389760,10.18972,-0.213084,0.237026
389780,10.24239,-0.232238,0.25618
389800,10.19212,-0.201113,0.246603
389820,10.23521,-0.237026,0.253785
389840,10.24,-0.227449,0.23942
389860,10.21127,-0.215478,0.237026
389880,10.23042,-0.215478,0.275333
389900,10.24479,-0.23942,0.253785
389920,10.21606,-0.184354,0.28491
389940,10.23042,-0.248997,0.234632
389960,10.22324,-0.191536,0.275333
389980,10.22085,-0.196325,0.227449
390000,10.22564,-0.213084,0.272939
390020,10.24718,-0.248997,0.203507
390040,10.24,-0.189142,0.277727
390060,10.25197,-0.232238,0.251391
390080,10.23521,-0.21069,0.277727
390100,10.23761,-0.208296,0.229843
390120,10.21845,-0.205901,0.258574
390140,10.20169,-0.23942,0.23942
390160,10.24239,-0.21069,0.270545
390180,10.23282,-0.196325,0.251391
390200,10.24718,-0.246603,0.258574
390220,10.22085,-0.177171,0.263362
390240,10.23042,-0.217872,0.260968
390260,10.23761,-0.222661,0.280122
390280,10.22564,-0.229843,0.258574
390300,10.21606,-0.179565,0.268151
390320,10.23761,-0.268151,0.215478
390340,10.24479,-0.181959,0.275333
390360,10.23282,-0.220267,0.253785
390380,10.24,-0.213084,0.268151
390400,10.24239,-0.246603,0.251391
390420,10.22803,-0.186748,0.246603
390440,10.23282,-0.244209,0.213084
390460,10.23282,-0.201113,0.277727
390480,10.21127,-0.201113,0.225055
390500,10.23521,-0.234632,0.270545
390520,10.23282,-0.220267,0.280122
390540,10.20409,-0.196325,0.268151
390560,10.23042,-0.229843,0.237026
390580,10.24479,-0.227449,0.23942
390600,10.22803,-0.189142,0.268151
390620,10.24479,-0.25618,0.23942
390640,10.24479,-0.205901,0.260968
390660,10.21845,-0.208296,0.217872
390680,10.24239,-0.227449,0.301669
390700,10.23282,-0.234632,0.232238
390720,10.23282,-0.186748,0.275333
390740,10.24,-0.241814,0.215478
390760,10.23042,-0.203507,0.275333
390780,10.25197,-0.213084,0.227449
390800,10.21606,-0.241814,0.246603
390820,10.23042,-0.220267,0.237026
390840,10.20888,-0.201113,0.23942
390860,10.21845,-0.234632,0.260968
390880,10.23282,-0.215478,0.246603
390900,10.22324,-0.181959,0.237026
390920,10.24718,-0.244209,0.253785
390940,10.24239,-0.205901,0.280122
390960,10.24479,-0.232238,0.232238
390980,10.25197,-0.229843,0.282516
391000,10.25197,-0.229843,0.241814
391020,10.21606,-0.244209,0.232238
391040,10.22564,-0.198719,0.253785
391060,10.22324,-0.241814,0.229843
391080,10.22085,-0.191536,0.280122
391100,10.23042,-0.205901,0.251391
391120,10.24479,-0.225055,0.294487
391140,10.22803,-0.208296,0.237026
391160,10.25437,-0.232238,0.244209
391180,10.26634,-0.220267,0.289698
391200,10.23042,-0.234632,0.275333
391220,10.22803,-0.198719,0.292093
391240,10.22324,-0.270545,0.232238
391260,10.21845,-0.184354,0.263362
391280,10.21127,-0.213084,0.225055
391300,10.25197,-0.205901,0.301669
391320,10.22085,-0.208296,0.234632
391340,10.23042,-0.189142,0.282516
391360,10.25676,-0.234632,0.198719
391380,10.22324,-0.179565,0.25618
391400,10.23521,-0.213084,0.248997
391420,10.23761,-0.213084,0.248997
391440,10.21845,-0.201113,0.229843
391460,10.23042,-0.201113,0.268151
391480,10.21366,-0.208296,0.248997
391500,10.23042,-0.196325,0.25618
391520,10.21366,-0.196325,0.23942
391540,10.25437,-0.244209,0.258574
391560,10.22085,-0.196325,0.263362
391580,10.23282,-0.225055,0.251391
391600,10.23042,-0.215478,0.244209
391620,10.21606,-0.225055,0.251391
391640,10.21127,-0.184354,0.263362
391660,10.23521,-0.241814,0.234632
391680,10.22564,-0.186748,0.272939
391700,10.21366,-0.232238,0.268151
391720,10.23042,-0.217872,0.277727
391740,10.22564,-0.217872,0.222661
391760,10.20888,-0.208296,0.28491
391780,10.21127,-0.244209,0.263362
391800,10.22564,-0.198719,0.265756
391820,10.22324,-0.215478,0.258574
391840,10.23282,-0.222661,0.253785
391860,10.22085,-0.191536,0.253785
391880,10.21366,-0.220267,0.275333
391900,10.25437,-0.232238,0.263362
391920,10.23761,-0.229843,0.227449
391940,10.23282,-0.191536,0.265756
391960,10.24718,-0.272939,0.263362
391980,10.23042,-0.184354,0.265756
392000,10.20888,-0.217872,0.229843
392020,10.23521,-0.215478,0.237026
392040,10.22085,-0.222661,0.272939
392060,10.23042,-0.253785,0.275333
392080,10.21366,-0.179565,0.260968
392100,10.22564,-0.253785,0.21069
392120,10.23521,-0.213084,0.277727
392140,10.23042,-0.21069,0.198719
392160,10.21606,-0.172383,0.251391
392180,10.23761,-0.23942,0.220267
392200,10.23042,-0.179565,0.299275
392220,10.24239,-0.208296,0.253785
392240,10.23761,-0.217872,0.282516
392260,10.23761,-0.232238,0.229843
392280,10.23042,-0.169988,0.28491
392300,10.23761,-0.237026,0.237026
392320,10.21366,-0.217872,0.241814
392340,10.20888,-0.198719,0.248997
392360,10.22803,-0.237026,0.237026
392380,10.23761,-0.229843,0.306458
392400,10.25437,-0.241814,0.241814
392420,10.21366,-0.208296,0.272939
392440,10.24239,-0.258574,0.248997
392460,10.21606,-0.196325,0.275333
392480,10.23521,-0.241814,0.205901
392500,10.24718,-0.203507,0.282516
392520,10.22564,-0.225055,0.227449
392540,10.20888,-0.191536,0.275333
392560,10.24,-0.246603,0.225055
392580,10.24239,-0.191536,0.296881
392600,10.23282,-0.208296,0.213084
392620,10.23761,-0.203507,0.246603
392640,10.24,-0.241814,0.244209
392660,10.22324,-0.179565,0.253785
392680,10.23282,-0.21069,0.258574
392700,10.25676,-0.237026,0.282516
392720,10.23282,-0.198719,0.246603
392740,10.22803,-0.184354,0.229843
392760,10.24239,-0.23942,0.246603
392780,10.25437,-0.251391,0.241814
392800,10.21845,-0.208296,0.241814
392820,10.23521,-0.258574,0.246603
392840,10.24479,-0.21069,0.277727
392860,10.21127,-0.215478,0.21069
392880,10.23042,-0.208296,0.275333
392900,10.23042,-0.248997,0.241814
392920,10.22085,-0.181959,0.251391
392940,10.21127,-0.237026,0.237026
392960,10.24958,-0.21069,0.253785
392980,10.24,-0.208296,0.217872
393000,10.23282,-0.229843,0.268151
393020,10.21366,-0.208296,0.272939
393040,10.22564,-0.217872,0.229843
393060,10.21606,-0.174777,0.292093
393080,10.21606,-0.244209,0.23942
393100,10.23761,-0.220267,0.258574
393120,10.21845,-0.203507,0.244209
393140,10.23521,-0.19393,0.246603
393160,10.22803,-0.217872,0.263362
393180,10.22564,-0.189142,0.229843
393200,10.24,-0.19393,0.248997
393220,10.25437,-0.251391,0.263362
393240,10.22564,-0.201113,0.253785
393260,10.24,-0.225055,0.232238
393280,10.24479,-0.220267,0.277727
393300,10.23761,-0.222661,0.241814
393320,10.22324,-0.174777,0.253785
393340,10.24,-0.244209,0.253785
393360,10.21127,-0.177171,0.248997
393380,10.23042,-0.229843,0.205901
393400,10.26394,-0.217872,0.275333
393420,10.24,-0.232238,0.246603
393440,10.20169,-0.191536,0.272939
393460,10.21845,-0.227449,0.220267
393480,10.23282,-0.203507,0.265756
393500,10.21606,-0.191536,0.232238
393520,10.20888,-0.205901,0.246603
393540,10.22324,-0.220267,0.222661
393560,10.21606,-0.198719,0.253785
393580,10.25197,-0.229843,0.260968
393600,10.22564,-0.253785,0.232238
393620,10.22564,-0.184354,0.232238
393640,10.20888,-0.23942,0.222661
393660,10.25676,-0.225055,0.292093
393680,10.21606,-0.241814,0.244209
393700,10.22085,-0.181959,0.275333
393720,10.23761,-0.253785,0.268151
393740,10.24239,-0.19393,0.260968
393760,10.20648,-0.227449,0.241814
393780,10.25197,-0.215478,0.299275
393800,10.22803,-0.229843,0.263362
393820,10.21845,-0.191536,0.234632
393840,10.21606,-0.227449,0.232238
393860,10.23282,-0.222661,0.265756
393880,10.19451,-0.208296,0.232238
393900,10.23282,-0.205901,0.265756
393920,10.24,-0.220267,0.237026
393940,10.23282,-0.19393,0.253785
393960,10.20888,-0.198719,0.268151
393980,10.24239,-0.237026,0.272939
394000,10.25197,-0.205901,0.28491
394020,10.21366,-0.186748,0.289698
394040,10.20888,-0.229843,0.220267
394060,10.26155,-0.225055,0.25618
394080,10.22085,-0.205901,0.268151
394100,10.21127,-0.208296,0.227449
394120,10.23282,-0.244209,0.248997
394140,10.21606,-0.21069,0.248997
394160,10.20888,-0.198719,0.25618
394180,10.27112,-0.258574,0.225055
394200,10.21845,-0.215478,0.268151
394220,10.22803,-0.241814,0.241814
394240,10.24718,-0.229843,0.28491
394260,10.24479,-0.23942,0.222661
394280,10.23042,-0.169988,0.292093
394300,10.23521,-0.225055,0.25618
394320,10.23761,-0.208296,0.263362
394340,10.20888,-0.220267,0.191536
394360,10.23761,-0.208296,0.258574
394380,10.24,-0.258574,0.215478
394400,10.22085,-0.186748,0.275333
394420,10.23042,-0.232238,0.244209
394440,10.23282,-0.21069,0.304064
394460,10.20888,-0.203507,0.241814
394480,10.22324,-0.179565,0.275333
394500,10.23042,-0.244209,0.248997
394520,10.24958,-0.213084,0.248997
394540,10.19691,-0.184354,0.246603
394560,10.22564,-0.229843,0.25618
394580,10.23282,-0.21069,0.275333
394600,10.22564,-0.215478,0.237026
394620,10.24479,-0.217872,0.263362
394640,10.23761,-0.25618,0.229843
394660,10.21845,-0.179565,0.265756
394680,10.24958,-0.227449,0.227449
394700,10.22803,-0.217872,0.268151
394720,10.21127,-0.205901,0.234632
394740,10.22085,-0.169988,0.258574
394760,10.23282,-0.234632,0.232238
394780,10.21606,-0.191536,0.275333
394800,10.22564,-0.215478,0.215478
394820,10.22564,-0.21069,0.277727
394840,10.22324,-0.244209,0.23942
394860,10.22564,-0.184354,0.268151
394880,10.23042,-0.215478,0.246603
394900,10.22324,-0.220267,0.260968
394920,10.21127,-0.179565,0.23942
394940,10.23761,-0.229843,0.241814
394960,10.23761,-0.241814,0.251391
394980,10.23761,-0.241814,0.234632
395000,10.23042,-0.208296,0.287304
395020,10.24,-0.225055,0.270545
395040,10.24718,-0.244209,0.277727
395060,10.22803,-0.184354,0.280122
395080,10.23761,-0.251391,0.253785
395100,10.23042,-0.215478,0.296881
395120,10.21606,-0.23942,0.227449
395140,10.21366,-0.19393,0.301669
395160,10.23282,-0.246603,0.227449
395180,10.22803,-0.184354,0.265756
395200,10.21845,-0.225055,0.201113
395220,10.24718,-0.208296,0.277727
395240,10.21845,-0.225055,0.225055
395260,10.23521,-0.191536,0.251391
395280,10.24718,-0.25618,0.246603
395300,10.22324,-0.222661,0.248997
395320,10.22324,-0.203507,0.220267
395340,10.22085,-0.215478,0.260968
395360,10.23042,-0.225055,0.253785
395380,10.22564,-0.215478,0.260968
395400,10.21845,-0.21069,0.246603
395420,10.24239,-0.253785,0.222661
395440,10.23761,-0.205901,0.263362
395460,10.24239,-0.222661,0.246603
395480,10.24,-0.220267,0.289698
395500,10.22324,-0.234632,0.237026
395520,10.18972,-0.181959,0.270545
395540,10.21845,-0.253785,0.234632
395560,10.22085,-0.220267,0.270545
395580,10.21845,-0.215478,0.234632
395600,10.24,-0.208296,0.277727
395620,10.25676,-0.23942,0.23942
395640,10.22324,-0.198719,0.277727
395660,10.22564,-0.248997,0.23942
395680,10.23521,-0.225055,0.294487
395700,10.20648,-0.21069,0.220267
395720,10.21127,-0.181959,0.270545
395740,10.22085,-0.241814,0.246603
395760,10.23521,-0.229843,0.25618
395780,10.22085,-0.196325,0.246603
395800,10.25197,-0.260968,0.251391
395820,10.22564,-0.203507,0.268151
395840,10.23761,-0.227449,0.253785
395860,10.23521,-0.217872,0.241814
395880,10.24,-0.251391,0.232238
395900,10.22564,-0.174777,0.296881
395920,10.23282,-0.237026,0.25618
395940,10.24479,-0.213084,0.289698
395960,10.21606,-0.208296,0.248997
395980,10.22324,-0.201113,0.265756
396000,10.24958,-0.248997,0.222661
396020,10.21366,-0.234632,0.222661
396040,10.24,-0.208296,0.23942
396060,10.20888,-0.225055,0.237026
396080,10.22803,-0.203507,0.253785
396100,10.22803,-0.225055,0.263362
396120,10.24,-0.229843,0.270545
396140,10.22324,-0.186748,0.268151
396160,10.24239,-0.251391,0.222661
396180,10.21127,-0.21069,0.272939
396200,10.22324,-0.220267,0.237026
396220,10.24958,-0.217872,0.253785
396240,10.23761,-0.263362,0.23942
396260,10.21845,-0.184354,0.289698
396280,10.21606,-0.222661,0.215478
396300,10.23761,-0.220267,0.280122
396320,10.22085,-0.220267,0.25618
396340,10.24239,-0.186748,0.244209
396360,10.22803,-0.25618,0.234632
396380,10.22085,-0.196325,0.289698
396400,10.21366,-0.220267,0.253785
396420,10.22085,-0.189142,0.275333
396440,10.20648,-0.237026,0.246603
396460,10.20169,-0.174777,0.25618
396480,10.23282,-0.229843,0.234632
396500,10.24718,-0.217872,0.258574
396520,10.24,-0.19393,0.246603
396540,10.24,-0.232238,0.253785
396560,10.23761,-0.198719,0.251391
396580,10.22564,-0.21069,0.227449
396600,10.23042,-0.213084,0.270545
396620,10.24,-0.225055,0.217872
396640,10.19451,-0.174777,0.25618
396660,10.21127,-0.263362,0.23942
396680,10.24718,-0.205901,0.258574
396700,10.21606,-0.215478,0.234632
396720,10.22803,-0.21069,0.277727
396740,10.22324,-0.23942,0.232238
396760,10.22085,-0.179565,0.263362
396780,10.23282,-0.244209,0.263362
396800,10.22324,-0.205901,0.275333
396820,10.22564,-0.181959,0.253785
396840,10.22085,-0.205901,0.253785
396860,10.24,-0.225055,0.237026
396880,10.22803,-0.21069,0.260968
396900,10.24,-0.225055,0.246603
396920,10.23761,-0.251391,0.248997
396940,10.22564,-0.201113,0.253785
396960,10.23042,-0.251391,0.253785
396980,10.23761,-0.220267,0.287304
397000,10.22085,-0.225055,0.222661
397020,10.20648,-0.21069,0.222661
397040,10.23282,-0.205901,0.296881
397060,10.20648,-0.201113,0.25618
397080,10.23042,-0.217872,0.289698
397100,10.22324,-0.222661,0.270545
397120,10.21606,-0.196325,0.258574
397140,10.24479,-0.215478,0.232238
397160,10.25197,-0.246603,0.263362
397180,10.23521,-0.189142,0.260968
397200,10.24239,-0.251391,0.251391
397220,10.24,-0.227449,0.299275
397240,10.23521,-0.213084,0.225055
397260,10.20648,-0.181959,0.318429
397280,10.21845,-0.237026,0.241814
397300,10.23761,-0.174777,0.280122
397320,10.23521,-0.215478,0.229843
397340,10.24239,-0.213084,0.268151
397360,10.20888,-0.196325,0.225055
397380,10.20648,-0.184354,0.282516
397400,10.22085,-0.234632,0.268151
397420,10.24479,-0.184354,0.260968
397440,10.21127,-0.213084,0.222661
397460,10.23282,-0.21069,0.268151
397480,10.24,-0.215478,0.258574
397500,10.25197,-0.203507,0.275333
397520,10.22324,-0.208296,0.272939
397540,10.24479,-0.248997,0.237026
397560,10.23042,-0.181959,0.272939
397580,10.22564,-0.229843,0.246603
397600,10.23042,-0.225055,0.248997
397620,10.20888,-0.229843,0.244209
397640,10.20648,-0.208296,0.275333
397660,10.22085,-0.258574,0.220267
397680,10.21606,-0.174777,0.268151
397700,10.22324,-0.215478,0.237026
397720,10.23042,-0.220267,0.287304
397740,10.20409,-0.222661,0.248997
397760,10.21845,-0.19393,0.280122
397780,10.23042,-0.244209,0.270545
397800,10.22564,-0.184354,0.260968
397820,10.21606,-0.215478,0.251391
397840,10.23521,-0.217872,0.270545
397860,10.25197,-0.203507,0.246603
397880,10.21845,-0.21069,0.251391
397900,10.23761,-0.229843,0.308852
397920,10.24239,-0.237026,0.304064
397940,10.22324,-0.169988,0.225055
397960,10.23761,-0.229843,0.237026
397980,10.24479,-0.227449,0.296881
398000,10.21845,-0.217872,0.232238
398020,10.22564,-0.234632,0.232238
398040,10.22803,-0.215478,0.282516
398060,10.22324,-0.229843,0.227449
398080,10.21845,-0.181959,0.270545
398100,10.22324,-0.241814,0.253785
398120,10.21366,-0.179565,0.272939
398140,10.22085,-0.201113,0.253785
398160,10.24239,-0.215478,0.232238
398180,10.23282,-0.201113,0.234632
398200,10.21845,-0.203507,0.244209
398220,10.23521,-0.213084,0.272939
398240,10.25437,-0.25618,0.275333
398260,10.20648,-0.186748,0.25618
398280,10.22803,-0.263362,0.244209
398300,10.22324,-0.237026,0.292093
398320,10.23282,-0.229843,0.237026
398340,10.21606,-0.191536,0.28491
398360,10.22085,-0.260968,0.227449
398380,10.23521,-0.189142,0.280122
398400,10.22324,-0.205901,0.237026
398420,10.24718,-0.198719,0.294487
398440,10.25915,-0.222661,0.227449
398460,10.22324,-0.179565,0.251391
398480,10.23282,-0.244209,0.244209
398500,10.23282,-0.220267,0.282516
398520,10.20648,-0.201113,0.23942
398540,10.21127,-0.215478,0.25618
398560,10.21845,-0.225055,0.270545
398580,10.23282,-0.208296,0.253785
398600,10.21366,-0.196325,0.248997
398620,10.24718,-0.229843,0.217872
398640,10.21606,-0.191536,0.277727
398660,10.23282,-0.227449,0.265756
398680,10.24,-0.217872,0.287304
398700,10.21366,-0.246603,0.270545
398720,10.20409,-0.189142,0.272939
398740,10.22324,-0.253785,0.251391
398760,10.24479,-0.215478,0.270545
398780,10.20888,-0.222661,0.205901
398800,10.23521,-0.189142,0.294487
398820,10.24479,-0.251391,0.225055
398840,10.24,-0.169988,0.292093
398860,10.20169,-0.227449,0.229843
398880,10.23761,-0.213084,0.265756
398900,10.22564,-0.196325,0.215478
398920,10.20409,-0.201113,0.272939
398940,10.23761,-0.234632,0.263362
398960,10.23761,-0.203507,0.248997
398980,10.23042,-0.215478,0.270545
399000,10.23761,-0.244209,0.253785
399020,10.22564,-0.217872,0.246603
399040,10.20888,-0.179565,0.296881
399060,10.24239,-0.263362,0.217872
399080,10.21366,-0.19393,0.301669
399100,10.22324,-0.208296,0.225055
399120,10.25676,-0.205901,0.28491
399140,10.24,-0.225055,0.213084
399160,10.22564,-0.196325,0.270545
399180,10.23042,-0.260968,0.265756
399200,10.22803,-0.201113,0.275333
399220,10.20409,-0.186748,0.258574
399240,10.22085,-0.215478,0.268151
399260,10.22564,-0.222661,0.23942
399280,10.24239,-0.208296,0.248997
399300,10.22324,-0.220267,0.280122
399320,10.25676,-0.241814,0.251391
399340,10.1993,-0.167594,0.25618
399360,10.23761,-0.217872,0.220267
399380,10.23521,-0.229843,0.292093
399400,10.22324,-0.225055,0.244209
399420,10.21845,-0.201113,0.251391
399440,10.24,-0.25618,0.222661
399460,10.23521,-0.196325,0.268151
399480,10.20409,-0.213084,0.237026
399500,10.24,-0.222661,0.282516
399520,10.23521,-0.225055,0.215478
399540,10.23521,-0.186748,0.258574
399560,10.24479,-0.237026,0.225055
399580,10.22564,-0.217872,0.265756
399600,10.1993,-0.19393,0.253785
399620,10.24718,-0.229843,0.289698
399640,10.23521,-0.215478,0.241814
399660,10.23282,-0.184354,0.258574
399680,10.24,-0.217872,0.25618
399700,10.26394,-0.263362,0.253785
399720,10.22564,-0.205901,0.246603
399740,10.22564,-0.263362,0.265756
399760,10.24,-0.21069,0.289698
399780,10.22085,-0.213084,0.260968
399800,10.20888,-0.201113,0.296881
399820,10.22803,-0.244209,0.237026
399840,10.23042,-0.184354,0.28491
399860,10.24479,-0.234632,0.244209
399880,10.22324,-0.213084,0.253785
399900,10.22324,-0.21069,0.229843
399920,10.22564,-0.191536,0.275333
399940,10.24958,-0.225055,0.253785
399960,10.21606,-0.201113,0.289698
399980,10.20409,-0.201113,0.225055
400000,10.22324,-0.241814,0.270545
400020,10.24479,-0.225055,0.28491
400040,10.23282,-0.215478,0.244209
400060,10.21606,-0.201113,0.28491
400080,10.23761,-0.263362,0.232238
400100,10.21366,-0.186748,0.275333
400120,10.21127,-0.237026,0.246603
400140,10.22803,-0.208296,0.28491
400160,10.23282,-0.23942,0.225055
400180,10.21845,-0.177171,0.25618
400200,10.22803,-0.246603,0.246603
400220,10.22085,-0.203507,0.272939
400240,10.21127,-0.213084,0.23942
400260,10.24479,-0.213084,0.258574
400280,10.22564,-0.248997,0.23942
400300,10.20169,-0.181959,0.25618
400320,10.1993,-0.201113,0.246603
400340,10.23521,-0.241814,0.265756
400360,10.22085,-0.198719,0.248997
400380,10.21845,-0.198719,0.220267
400400,10.22803,-0.201113,0.258574
400420,10.25676,-0.241814,0.23942
400440,10.21606,-0.186748,0.299275
400460,10.22564,-0.253785,0.232238
400480,10.23042,-0.225055,0.263362
400500,10.23042,-0.225055,0.225055
400520,10.20888,-0.181959,0.277727
400540,10.23761,-0.258574,0.227449
400560,10.23282,-0.184354,0.282516
400580,10.19691,-0.213084,0.237026
400600,10.23282,-0.222661,0.28491
400620,10.23042,-0.244209,0.232238
400640,10.20409,-0.169988,0.260968
400660,10.22085,-0.241814,0.237026
400680,10.24718,-0.227449,0.282516
400700,10.22324,-0.213084,0.260968
400720,10.23282,-0.19393,0.232238
400740,10.23042,-0.213084,0.253785
400760,10.23282,-0.217872,0.253785
400780,10.21606,-0.198719,0.270545
400800,10.26394,-0.25618,0.246603
400820,10.23761,-0.198719,0.246603
400840,10.23042,-0.213084,0.244209
400860,10.24479,-0.213084,0.258574
400880,10.24958,-0.265756,0.251391
400900,10.23521,-0.177171,0.282516
400920,10.23761,-0.251391,0.229843
400940,10.23282,-0.179565,0.268151
400960,10.19691,-0.203507,0.234632
400980,10.24,-0.19393,0.294487
401000,10.23761,-0.234632,0.229843
401020,10.23042,-0.253785,0.251391
401040,10.24239,-0.217872,0.270545
401060,10.21606,-0.234632,0.220267
401080,10.21127,-0.198719,0.260968
401100,10.22085,-0.246603,0.208296
401120,10.23282,-0.196325,0.268151
401140,10.22564,-0.205901,0.244209
401160,10.23521,-0.217872,0.28491
401180,10.22324,-0.225055,0.241814
401200,10.22324,-0.186748,0.258574
401220,10.20888,-0.227449,0.253785
401240,10.23282,-0.21069,0.234632
401260,10.20409,-0.196325,0.263362
401280,10.24718,-0.253785,0.275333
401300,10.21606,-0.213084,0.28491
401320,10.23282,-0.227449,0.241814
401340,10.24479,-0.213084,0.280122
401360,10.22803,-0.23942,0.227449
401380,10.22085,-0.184354,0.270545
401400,10.21606,-0.246603,0.244209
401420,10.24718,-0.189142,0.282516
401440,10.23761,-0.198719,0.21069
401460,10.23761,-0.201113,0.28491
401480,10.22085,-0.234632,0.272939
401500,10.22564,-0.174777,0.25618
401520,10.22085,-0.244209,0.191536
401540,10.21606,-0.227449,0.265756
401560,10.19451,-0.208296,0.217872
401580,10.21845,-0.191536,0.253785
401600,10.22085,-0.208296,0.23942
401620,10.25197,-0.196325,0.234632
401640,10.21127,-0.222661,0.265756
401660,10.24239,-0.258574,0.220267
401680,10.23761,-0.184354,0.248997
401700,10.22085,-0.248997,0.227449
401720,10.22085,-0.213084,0.253785
401740,10.21127,-0.225055,0.241814
401760,10.21606,-0.203507,0.282516
401780,10.21606,-0.237026,0.253785
401800,10.22803,-0.181959,0.292093
401820,10.22324,-0.215478,0.251391
401840,10.24239,-0.215478,0.28491
401860,10.21845,-0.205901,0.248997
401880,10.23282,-0.198719,0.280122
401900,10.24239,-0.248997,0.246603
401920,10.24,-0.19393,0.268151
401940,10.20888,-0.21069,0.244209
401960,10.25437,-0.246603,0.268151
401980,10.22564,-0.181959,0.241814
402000,10.22324,-0.215478,0.258574
402020,10.23282,-0.241814,0.244209
402040,10.20409,-0.169988,0.25618
402060,10.21127,-0.241814,0.246603
402080,10.24479,-0.189142,0.272939
402100,10.22085,-0.215478,0.215478
402120,10.24239,-0.217872,0.280122
402140,10.24,-0.248997,0.25618
402160,10.21606,-0.177171,0.301669
402180,10.21606,-0.220267,0.25618
402200,10.23761,-0.225055,0.265756
402220,10.21127,-0.19393,0.246603
402240,10.22324,-0.186748,0.270545
402260,10.22085,-0.222661,0.25618
